1403636628.513305426 0.014143373 -0.272207273 0.452969536 0.811957920 -0.035198785 0.582614140 0.006793037
1403636628.563310862 0.017897862 -0.280896567 0.460618205 0.812337660 -0.035613091 0.582073550 0.005441986
1403636628.613322258 0.021219463 -0.290210373 0.466579560 0.812676496 -0.035557767 0.581615572 0.003985650
1403636628.663327456 0.023983854 -0.300572359 0.471087971 0.812732814 -0.034949585 0.581576845 0.003503125
1403636628.713333845 0.026357818 -0.312180965 0.474127196 0.812915285 -0.034186183 0.581350301 0.005645502
1403636628.763347149 0.027950792 -0.324894283 0.475121013 0.814375956 -0.034241487 0.579243588 0.009807598
1403636628.813349009 0.029203107 -0.338320524 0.474645712 0.816523045 -0.035223250 0.576041983 0.015002410
1403636628.863341331 0.030590005 -0.352287578 0.473531461 0.819029028 -0.037021499 0.572215791 0.019747082
1403636628.913342237 0.032310842 -0.366310176 0.473809843 0.821476215 -0.039307039 0.568389167 0.023781090
1403636628.963352203 0.032762141 -0.380148617 0.476007775 0.823469128 -0.041287025 0.565208274 0.027084746
1403636629.013354063 0.033205993 -0.394204636 0.480217638 0.825112370 -0.043772579 0.562521129 0.029043384
1403636629.063353062 0.032858569 -0.408098168 0.486978078 0.825886288 -0.046437287 0.561072616 0.030869697
1403636629.113369226 0.032997925 -0.422146917 0.495437287 0.826190740 -0.048389955 0.560314205 0.033395581
1403636629.163384438 0.033108414 -0.436866862 0.503628806 0.826126947 -0.052134392 0.559929280 0.035713771
1403636629.213386297 0.034264106 -0.452238113 0.510739453 0.825257768 -0.056478735 0.560592830 0.038671022
1403636629.263383389 0.036684155 -0.467978170 0.516257748 0.823951930 -0.060665836 0.561900580 0.041117051
1403636629.313379049 0.039385172 -0.483853793 0.520561380 0.822243475 -0.065286658 0.563781847 0.042465859
1403636629.363372087 0.042814456 -0.499772705 0.523257899 0.820507668 -0.069580657 0.565757654 0.042941530
1403636629.413380861 0.050078086 -0.516117825 0.523975390 0.818507934 -0.075706667 0.567931995 0.042029899
1403636629.463380337 0.055688415 -0.532881141 0.523488568 0.815870736 -0.082072573 0.570860403 0.041682542
1403636629.513369560 0.061584628 -0.550173400 0.521047457 0.814054762 -0.089278103 0.572323821 0.042304937
1403636629.563386917 0.067739832 -0.568109246 0.516488619 0.813668470 -0.096797033 0.571498073 0.044316012
1403636629.613384247 0.075700708 -0.587359633 0.509520229 0.814752134 -0.105087771 0.568039403 0.049666453
1403636629.663402796 0.082000216 -0.606978167 0.501203410 0.816853408 -0.113194035 0.562888586 0.055624273
1403636629.713421106 0.088351937 -0.627192257 0.491394337 0.818710473 -0.121718345 0.557662879 0.062529350
1403636629.763424158 0.095388708 -0.648000275 0.478638542 0.820025126 -0.132698810 0.552185153 0.071002639
1403636629.813438654 0.106395025 -0.670831606 0.465080149 0.820530643 -0.141634060 0.548321103 0.077544985
1403636629.863447666 0.115341781 -0.693103535 0.451054402 0.820361356 -0.151997602 0.544712795 0.084805332
1403636629.913459063 0.125279630 -0.715701147 0.437297113 0.819622798 -0.161775830 0.541925445 0.091454155
1403636629.963469267 0.136392274 -0.738607714 0.424908901 0.818642512 -0.169694040 0.539916671 0.097562073
1403636630.013477087 0.146880720 -0.761320824 0.414980590 0.817309579 -0.176474303 0.538918124 0.102123106
1403636630.063478470 0.158738679 -0.784369857 0.406889609 0.815330651 -0.181310109 0.539580091 0.105905143
1403636630.113486290 0.172240982 -0.808514381 0.400853418 0.811856147 -0.185242988 0.542726485 0.109647592
1403636630.163491011 0.187300565 -0.834411599 0.396770335 0.807017963 -0.188624474 0.548153070 0.112565655
1403636630.213491678 0.201375132 -0.859379710 0.394871715 0.802483315 -0.191310576 0.553057122 0.116398507
1403636630.263494492 0.216105307 -0.884397814 0.395638014 0.798456714 -0.193291526 0.557659565 0.118832114
1403636630.313482046 0.230739537 -0.909368999 0.397511512 0.796065166 -0.194623523 0.560156744 0.120939478
1403636630.363468170 0.245167505 -0.934238206 0.400257835 0.796166821 -0.195611527 0.559488955 0.121764664
1403636630.413456202 0.259516234 -0.959473301 0.404502091 0.796753547 -0.196215101 0.558313873 0.122348021
1403636630.463425875 0.273214383 -0.985649280 0.409775814 0.798416036 -0.196573555 0.555613051 0.123226659
1403636630.513403893 0.287651845 -1.011894399 0.417317515 0.799276520 -0.196855564 0.554065756 0.124161466
1403636630.563394547 0.303191687 -1.037022847 0.426655229 0.800684900 -0.194610581 0.552487662 0.125649498
1403636630.613389015 0.319613504 -1.061899002 0.435628741 0.801449486 -0.192360068 0.551844852 0.127057409
1403636630.663383961 0.336853125 -1.086247519 0.443805072 0.802859546 -0.189909719 0.550541646 0.127494096
1403636630.713384151 0.354733868 -1.110288554 0.450631627 0.803766867 -0.187861226 0.549971216 0.127273895
1403636630.763383865 0.373763509 -1.133603089 0.456109079 0.803961686 -0.187220105 0.550342131 0.125370563
1403636630.813376904 0.394585383 -1.155362306 0.460462884 0.804718200 -0.185883926 0.550359796 0.122392315
1403636630.863374472 0.414744732 -1.177910317 0.462866749 0.804864012 -0.185599686 0.550781524 0.119943285
1403636630.913371801 0.435337470 -1.200036355 0.463650852 0.804829282 -0.185171453 0.551558881 0.117235494
1403636630.963365793 0.456595817 -1.221774642 0.463179582 0.804864667 -0.184577317 0.552216713 0.114807598
1403636631.013360262 0.479025649 -1.242953566 0.461957378 0.804999017 -0.183522294 0.552695321 0.113243243
1403636631.063356400 0.501627750 -1.264111008 0.459999640 0.804739364 -0.181769941 0.553950229 0.111773823
1403636631.113347769 0.523750383 -1.284712988 0.458032019 0.803996281 -0.180189804 0.555693930 0.111021933
1403636631.163345337 0.545560971 -1.305922935 0.455119351 0.803363041 -0.178976113 0.557094164 0.110550748
1403636631.213347673 0.566897480 -1.326814143 0.452082452 0.802389135 -0.177521723 0.559099275 0.109844045
1403636631.263345957 0.588073910 -1.347107152 0.449409536 0.801864075 -0.175645823 0.560468586 0.109715601
1403636631.313346863 0.608399503 -1.367847424 0.446084349 0.801961907 -0.174686686 0.560825786 0.108701887
1403636631.363344193 0.629779040 -1.387889789 0.441681710 0.802186086 -0.172940277 0.561108832 0.108379070
1403636631.413345098 0.651916172 -1.406821200 0.435825035 0.802483007 -0.171285729 0.561402414 0.107282585
1403636631.463345051 0.673690507 -1.425428404 0.428619717 0.802925525 -0.169070933 0.561507950 0.106931957
1403636631.513342142 0.695112696 -1.444084857 0.420374730 0.803479599 -0.166677125 0.561460055 0.106779570
1403636631.563339472 0.717264163 -1.461545146 0.411549870 0.803774632 -0.163962235 0.561819979 0.106869256
1403636631.613344908 0.738135549 -1.479146575 0.402924710 0.804358192 -0.161548541 0.561720758 0.106675947
1403636631.663345098 0.758750913 -1.497409794 0.395207003 0.805124237 -0.159488787 0.561307812 0.106168870
1403636631.713343143 0.780058218 -1.514723194 0.388601988 0.805605227 -0.157561982 0.561256029 0.105669819
1403636631.763350487 0.799834120 -1.531079458 0.384078803 0.806164707 -0.155709944 0.561049059 0.105246529
1403636631.813351870 0.820324362 -1.547440312 0.381560133 0.806179346 -0.153971434 0.561635954 0.104559622
1403636631.863349199 0.843185717 -1.563357234 0.380333755 0.806770299 -0.151940183 0.561322388 0.104656785
1403636631.913356304 0.865674960 -1.578497934 0.379991913 0.807559148 -0.149999199 0.560745355 0.104465825
1403636631.963334560 0.887920196 -1.593469727 0.379920605 0.807932841 -0.148570795 0.560651660 0.104119924
1403636632.013308525 0.910170178 -1.607331576 0.380161140 0.807844874 -0.147614120 0.561137101 0.103546535
1403636632.063307047 0.931358931 -1.621569651 0.380803425 0.807014776 -0.146737547 0.562519653 0.103763596
1403636632.113311291 0.951067883 -1.635676758 0.381162010 0.806215055 -0.145176098 0.563862223 0.104883647
1403636632.163311958 0.970866818 -1.648447010 0.382041770 0.805492267 -0.143108358 0.564872168 0.107803704
1403636632.213308811 0.990822459 -1.660553858 0.382125665 0.805675647 -0.142294787 0.564644664 0.108698433
1403636632.263312340 1.010326440 -1.671818064 0.380991499 0.805000869 -0.143007740 0.565530033 0.108158071
1403636632.313321352 1.028955225 -1.682594154 0.378174674 0.804697905 -0.143773633 0.565847783 0.107734444
1403636632.363334894 1.046031354 -1.693279819 0.373811847 0.804235585 -0.144662637 0.566362868 0.107289080
1403636632.413344145 1.062937821 -1.703072980 0.367909038 0.804578706 -0.145429918 0.565642129 0.107481288
1403636632.463352680 1.079524712 -1.712205461 0.360491457 0.805925740 -0.147898315 0.563559638 0.104930090
1403636632.513354778 1.095523952 -1.721131644 0.352157332 0.807648040 -0.149762000 0.561378827 0.100646902
1403636632.563356876 1.112251934 -1.729621313 0.342701528 0.810543261 -0.151624356 0.557818745 0.094169654
1403636632.613353252 1.129698182 -1.738217144 0.332718408 0.813384820 -0.151989587 0.554716816 0.087140999
1403636632.663355112 1.148050989 -1.746923861 0.322550688 0.815908902 -0.149959381 0.552598204 0.080250064
1403636632.713357210 1.167450999 -1.756300102 0.312761486 0.817922060 -0.145557403 0.551754990 0.073368778
1403636632.763351679 1.187737277 -1.766125384 0.304347961 0.819519494 -0.138966932 0.551941506 0.066607544
1403636632.813348293 1.208608641 -1.776850493 0.298075212 0.820561753 -0.128988182 0.553408841 0.061474493
1403636632.863346577 1.230994489 -1.788380433 0.294055687 0.820451852 -0.116372158 0.556699877 0.058322610
1403636632.913365841 1.254826766 -1.800472430 0.292408791 0.819611586 -0.102951566 0.560860535 0.055437206
1403636632.963387489 1.279781800 -1.812703034 0.292023340 0.819376039 -0.090808302 0.563524192 0.053077715
1403636633.013409853 1.305770397 -1.824712676 0.293069658 0.819036031 -0.079991755 0.565860782 0.050821986
1403636633.063419580 1.331761088 -1.836406895 0.295170152 0.819430962 -0.070985497 0.566718346 0.048210727
1403636633.113417149 1.357804691 -1.847804847 0.296967384 0.819531570 -0.063775230 0.567682623 0.045134957
1403636633.163409948 1.383911766 -1.859084886 0.297867925 0.819950178 -0.057809403 0.567906369 0.042686469
1403636633.213407755 1.409900059 -1.870056510 0.297053063 0.820193007 -0.053571436 0.568164308 0.040035633
1403636633.263395071 1.435775809 -1.880795070 0.294339650 0.821133459 -0.051040655 0.567247639 0.036943336
1403636633.313379288 1.462048543 -1.891352984 0.290696697 0.822104554 -0.049519333 0.566159261 0.033994555
1403636633.363374233 1.488412524 -1.901805543 0.285737313 0.823134648 -0.049299359 0.564890889 0.030285440
1403636633.413384438 1.513714927 -1.913050118 0.279988542 0.824337214 -0.050090419 0.563182627 0.028007788
1403636633.463375330 1.538904176 -1.924103690 0.272906084 0.825312928 -0.051084408 0.561771428 0.025725780
1403636633.513365984 1.564430532 -1.935659367 0.265214245 0.826110497 -0.052090061 0.560534849 0.025074998
1403636633.563351154 1.590231853 -1.947730025 0.257549262 0.827013557 -0.053728348 0.559058209 0.024814539
1403636633.613366365 1.616551480 -1.960371621 0.249937693 0.828105071 -0.055058448 0.557294129 0.025175637
1403636633.663377762 1.644598799 -1.973272132 0.243281265 0.828856017 -0.056308785 0.555990758 0.026482079
1403636633.713386774 1.672465242 -1.986630137 0.238567545 0.828505667 -0.057976853 0.556289932 0.027541896
1403636633.763394117 1.701237336 -2.000120641 0.235127478 0.827950900 -0.059750951 0.556901267 0.028073305
1403636633.813402176 1.730966883 -2.013878110 0.233477345 0.827632415 -0.061647590 0.557130621 0.028803327
1403636633.863411188 1.761575200 -2.027772969 0.233624681 0.826696188 -0.064034333 0.558258966 0.028634659
1403636633.913415194 1.792854137 -2.041521107 0.234523707 0.825740674 -0.067600831 0.559354465 0.026552757
1403636633.963409662 1.825218064 -2.055424015 0.235482777 0.824298729 -0.071348573 0.561127556 0.024017748
1403636634.013418913 1.857918302 -2.069883583 0.234879007 0.822850190 -0.074677299 0.562896192 0.022107548
1403636634.063427925 1.891222256 -2.084925730 0.233202795 0.822443050 -0.076954326 0.563211582 0.021405038
1403636634.113442183 1.925166266 -2.100431248 0.232215496 0.822605772 -0.076912364 0.562994660 0.021005831
1403636634.163451433 1.959112263 -2.117080106 0.233117898 0.823330037 -0.075993456 0.562032707 0.021722847
1403636634.213478088 1.993536005 -2.134871442 0.235665804 0.824337225 -0.073695376 0.560776497 0.023808623
1403636634.263481855 2.028380221 -2.154151973 0.240518306 0.824409024 -0.070660661 0.560922117 0.026892582
1403636634.313470125 2.064091199 -2.172927094 0.246745220 0.822879520 -0.067813842 0.563382365 0.029510813
1403636634.363450289 2.099171616 -2.194179853 0.253269352 0.820518354 -0.065403202 0.566968706 0.031914563
1403636634.413440943 2.135118397 -2.214951570 0.258911964 0.818064360 -0.062916068 0.570654219 0.034147238
1403636634.463437080 2.170950926 -2.235640757 0.262519425 0.816539568 -0.060992315 0.572942194 0.035781462
1403636634.513448954 2.206304317 -2.256230345 0.264254283 0.814641852 -0.059362036 0.575756517 0.036595550
1403636634.563468218 2.240496935 -2.276987634 0.263779097 0.813385692 -0.058108484 0.577625687 0.037090246
1403636634.613483429 2.274480398 -2.297262428 0.261844962 0.812883697 -0.055774187 0.578538646 0.037448229
1403636634.663493156 2.308035293 -2.316979839 0.258448284 0.812747309 -0.052391759 0.579117606 0.036327859
1403636634.763498545 2.374749037 -2.354526417 0.252450214 0.814163512 -0.044506499 0.577943546 0.033737287
1403636634.813509703 2.407000839 -2.372727323 0.250481176 0.815567181 -0.041979258 0.576279345 0.031464755
1403636634.863509417 2.439197155 -2.390033693 0.250215887 0.816909927 -0.039682659 0.574657178 0.029199069
1403636634.913505077 2.471439123 -2.406752427 0.251651981 0.818002196 -0.036974635 0.573388426 0.027036962
1403636634.963512421 2.503321829 -2.422992254 0.254584707 0.819625099 -0.034249953 0.571308951 0.025450345
1403636635.013509274 2.535721514 -2.438493143 0.258933192 0.820001862 -0.031313111 0.570973155 0.024618925
1403636635.063499928 2.568026667 -2.453216886 0.262805623 0.821034639 -0.028866071 0.569650442 0.023816925
1403636635.113498926 2.600511430 -2.467967949 0.265613893 0.821994539 -0.026962271 0.568386189 0.023133394
1403636635.163501501 2.632285602 -2.482436840 0.266331360 0.822580814 -0.025732052 0.567644264 0.021878182
1403636635.213496685 2.664219165 -2.495769305 0.265611142 0.823524066 -0.024793252 0.566365999 0.020566057
1403636635.263496637 2.696522455 -2.508870831 0.263472203 0.824013032 -0.024874083 0.565741004 0.017914229
1403636635.313493252 2.729008899 -2.521363032 0.260071612 0.824791901 -0.025421299 0.564657346 0.015302298
1403636635.363488913 2.761996673 -2.533726952 0.256276133 0.825739274 -0.027289699 0.563274795 0.011464224
1403636635.413493633 2.794924078 -2.546615104 0.253609559 0.826308749 -0.027801380 0.562451130 0.009468883
1403636635.463488817 2.828700604 -2.559889910 0.252123923 0.826039096 -0.028571583 0.562829468 0.008128116
1403636635.513488054 2.863462985 -2.573435181 0.252750912 0.826225621 -0.030438633 0.562488641 0.005589466
1403636635.563480616 2.897743028 -2.586917229 0.255509450 0.826255813 -0.030972195 0.562421593 0.004899686
1403636635.613481760 2.930140027 -2.601755890 0.258672289 0.825819320 -0.031824765 0.563020785 0.004151138
1403636635.663482428 2.963606890 -2.617687908 0.263813785 0.825204138 -0.032856361 0.563863936 0.004006355
1403636635.713487387 2.997902283 -2.634565921 0.270286263 0.824501052 -0.033611679 0.564846289 0.004115886
1403636635.763506889 3.033446763 -2.652077745 0.278865863 0.822528524 -0.035372173 0.567615697 0.002838415
1403636635.813535452 3.068460518 -2.669855177 0.289495615 -0.820009490 0.038294958 -0.571067361 0.000042946
1403636635.863511562 3.104657414 -2.688236291 0.302506110 -0.818372613 0.041068055 -0.573213799 0.002371185
1403636635.913487911 3.139218465 -2.707841049 0.317628550 -0.818906497 0.044047621 -0.572211989 0.005039491
1403636635.963446617 3.174511524 -2.727729041 0.332807182 -0.820817520 0.045175555 -0.569376431 0.005314918
1403636636.013406992 3.209689930 -2.748249664 0.347505239 -0.823937730 0.044492510 -0.564921010 0.003359438
1403636636.063383579 3.244899178 -2.769986604 0.361079237 0.826375351 -0.042340738 0.561525143 0.000744632
1403636636.113376379 3.281581481 -2.791899443 0.373858911 0.828108064 -0.039770787 0.559133747 0.004977087
1403636636.163388491 3.319174158 -2.813664448 0.387499191 0.827304009 -0.037165556 0.560456763 0.008661124
1403636636.213408470 3.357816339 -2.835964869 0.402663866 0.824658973 -0.034255405 0.564452830 0.012535889
1403636636.263425112 3.396400878 -2.858416076 0.419846504 0.821233599 -0.031953018 0.569476557 0.015837651
1403636636.313439846 3.434830643 -2.880644423 0.438561366 0.818121764 -0.030665810 0.573955778 0.017639494
1403636636.363448858 3.472337435 -2.902456889 0.458171202 0.814225146 -0.029604440 0.579472916 0.019290615
1403636636.413449764 3.509658238 -2.924623922 0.476637560 0.809171173 -0.028600894 0.586522986 0.020366373
1403636636.463449955 3.546358594 -2.946269817 0.493449853 0.805091172 -0.027840581 0.592122547 0.021071210
1403636636.513459444 3.579555411 -2.968257433 0.506883815 0.803411572 -0.026139250 0.594371149 0.023864690
1403636636.563465834 3.612637736 -2.989113002 0.518578751 0.802778930 -0.023941589 0.595183417 0.027009077
1403636636.613466024 3.644854951 -3.008775526 0.528711395 0.802509708 -0.021313230 0.595468275 0.030683048
1403636636.663465023 3.676036387 -3.027663444 0.536620542 0.802940942 -0.018512538 0.594760941 0.034677837
1403636636.713464022 3.706095433 -3.045203876 0.542668167 0.803085961 -0.016229730 0.594420526 0.038128383
1403636636.763454199 3.735125357 -3.061548931 0.546882099 0.803517222 -0.013791247 0.593670379 0.041537398
1403636636.813451529 3.762577608 -3.076396608 0.548660852 0.803858224 -0.010514891 0.592956160 0.045873572
1403636636.863445520 3.788665726 -3.090210582 0.547992260 0.804843044 -0.007716338 0.591377329 0.049406361
1403636636.913438082 3.813745867 -3.102313366 0.545525488 0.806622650 -0.009036638 0.589151001 0.046683374
1403636636.963438272 3.838042724 -3.113237626 0.541795000 0.807801199 -0.011993704 0.587901440 0.041052060
1403636637.013436794 3.861214220 -3.122985809 0.536996689 0.809300910 -0.015790875 0.586182137 0.034251825
1403636637.063444138 3.883237170 -3.132491278 0.531913238 0.810132322 -0.019270099 0.585245157 0.028326494
1403636637.113441944 3.904419942 -3.141656532 0.525851520 0.811556943 -0.021895365 0.583381306 0.023710173
1403636637.163449526 3.926469465 -3.152425757 0.520136743 0.813670475 -0.023568201 0.580472650 0.020890198
1403636637.213454008 3.947566110 -3.162719895 0.513489246 0.816214083 -0.024321647 0.576898461 0.019778635
1403636637.263458014 3.967048583 -3.171833588 0.507200987 0.817996953 -0.024707443 0.574383782 0.018809532
1403636637.313467503 3.987982969 -3.179762953 0.502217043 0.819539097 -0.024708577 0.572199110 0.018257396
1403636637.363466024 4.010188609 -3.186506198 0.499477379 0.820611950 -0.024343078 0.570654826 0.018881484
1403636637.413462400 4.035201371 -3.189991442 0.497800481 0.821135573 -0.024122604 0.569957362 0.017409070
1403636637.463430882 4.061935847 -3.190917365 0.498285846 0.822236965 -0.022790118 0.568426297 0.017277978
1403636637.513389826 4.088295031 -3.191587705 0.500448416 0.822483903 -0.022593473 0.568113359 0.016030461
1403636637.563378811 4.113357537 -3.192597822 0.503719612 0.823351475 -0.022128335 0.566900897 0.015035263
1403636637.613378525 4.137604975 -3.194173398 0.508416286 0.823415297 -0.022128484 0.566850322 0.013352571
1403636637.663368702 4.161632875 -3.195995459 0.515205590 0.823916955 -0.022124981 0.566144373 0.012324158
1403636637.713348627 4.188146480 -3.196759898 0.524595438 0.823513862 -0.021265795 0.566768884 0.012071347
